name,type
上海民基食品有限公司,wholesaler
上海曦露实业有限公司,wholesaler
上海富燕蔬果配送有限公司,wholesaler
上海睿雅实业有限公司,wholesaler
三得利（上海）市场服务有限公司,wholesaler
上海百满工贸有限公司,wholesaler
上海闵行平山综合经营部,wholesaler
上海亮凯贸易有限公司,wholesaler
上海香奈食品有限公司金汇路店,wholesaler
立补美贸易（上海）有限公司,wholesaler
上海琼妍晟实业有限公司,wholesaler
上海兴祥食品销售有限公司,wholesaler
上海得昭实业有限公司,wholesaler
上海优乐美食品有限公司,wholesaler
上海莫利食品有限公司闵行分公司,wholesaler
上海龙之情商贸行闵行分行,wholesaler
上海嵘耀食品配料有限公司闵行分公司,wholesaler
上海正顶记贸易有限公司,wholesaler
上海鲜晶源食品销售有限公司,wholesaler
上海世玺贸易有限公司,wholesaler
上海睢闵工贸有限公司,wholesaler
上海康麦斯生物工程有限公司,wholesaler
上海万彩食品有限公司金汇路店,wholesaler
上海台堂食品经营部,wholesaler
厨韵食品贸易（上海）有限公司,wholesaler
上海侈燕酒业有限公司,wholesaler
上海合鼎实业有限公司,wholesaler
上海诚星国际贸易有限公司,wholesaler
雅诗兰黛（上海）商贸有限公司,wholesaler
上海密霖贸易有限公司,wholesaler
上海荣咸实业有限公司,wholesaler
上海贝趣母婴用品店,wholesaler
上海珈仪进出口贸易有限公司,wholesaler
上海市闵行区糖烟果品有限公司大街食品商店,wholesaler
上海翡冷翠食品有限公司闵行分公司,wholesaler
上海巨润食品有限公司,wholesaler
上海华渊果品有限公司,wholesaler
上海亿翱贸易有限公司,wholesaler
上海永_实业有限公司,wholesaler
芬美意香料（中国）有限公司,wholesaler
新疆绿翔牧业有限责任公司上海分公司,wholesaler
上海鹏泽实业有限公司闵行分公司,wholesaler
上海超文实业有限公司,wholesaler
上海糖冠食品有限公司,wholesaler
奇谷商贸（上海）有限公司,wholesaler
上海富安德堡贸易有限公司,wholesaler
上海于春实业有限公司,wholesaler
上海波耳贸易有限公司,wholesaler
上海协尔利实业公司,wholesaler
富狮商贸（上海）有限公司,wholesaler
上海吉恩食品有限公司,wholesaler
上海倘卖无酒业有限公司,wholesaler
上海嘉位实业有限公司,wholesaler
上海伟轲工贸有限公司,wholesaler
上海升日贸易有限公司,wholesaler
上海缘逸贸易有限公司,wholesaler
上海泸粱酒业有限公司,wholesaler
上海林炯贸易发展有限公司闵行分公司,wholesaler
上海业善贸易有限公司,wholesaler
上海剑亮商贸有限公司,wholesaler
上海德俊食品有限公司,wholesaler
上海泰鲜旺贸易有限公司,wholesaler
上海汇泰粮油食品有限公司,wholesaler
上海临瑞实业有限公司,wholesaler
上海老藤实业有限公司闵行分公司,wholesaler
上海绿岛文化传播有限公司,wholesaler
上海益来副食品销售有限公司,wholesaler
上海年旺工贸有限公司,wholesaler
上海蓁利食品有限公司,wholesaler
上海烁彬贸易有限公司,wholesaler
上海鸿运精细化工有限公司闵行分公司,wholesaler
上海博翰堂医疗器械科技有限公司第一分公司,wholesaler
弼垦贸易（上海）有限公司,wholesaler
上海梅林正广和便利连锁有限公司,wholesaler
上海上珍香贸易有限公司分公司,wholesaler
上海诚一食品原料有限公司闵行分公司,wholesaler
上海诚一精细化工有限公司分公司,wholesaler
上海崇文贸易有限公司,wholesaler
上海瞻锦国际商贸有限公司第一分公司,wholesaler
梦厨商贸（上海）有限公司,wholesaler
上海世品贸易有限公司,wholesaler
泉业(上海)贸易有限公司,wholesaler
上海多玛妮投资管理有限公司,wholesaler
上海富卓贸易有限公司,wholesaler
上海国岭食品有限公司,wholesaler
上海杨盟贸易有限公司,wholesaler
上海玛斯特酒业有限公司,wholesaler
上海立健食品有限公司,wholesaler
上海万向贸易有限公司,wholesaler
上海衍弘贸易有限公司,wholesaler
上海真骄贸易有限公司,wholesaler
上海齐健生物科技有限公司,wholesaler
上海紫江国际贸易有限公司马桥物资仓库,wholesaler
上海创于贸易发展有限公司,wholesaler
雅郡国际贸易（上海）有限公司闵行分公司,wholesaler
上海赞宸进出口有限公司,wholesaler
上海国坤贸易有限公司闵行分公司,wholesaler
上海晋港轩投资管理有限公司,wholesaler
宏洋（上海）贸易有限公司,wholesaler
上海汉美食品有限公司,wholesaler
上海城市超市有限公司,wholesaler
上海株成贸易有限公司,wholesaler
上海马盟投资有限公司,wholesaler
上海晁源贸易有限公司,wholesaler
上海锦付贸易商行闵行分部,wholesaler
上海和沁经贸有限公司,wholesaler
上海虹桥药业有限公司,wholesaler
上海大井生物工程有限公司分公司,wholesaler
上海奕渴贸易有限公司,retailer
上海御香贸易有限公司,wholesaler
上海启波贸易有限公司益梅分公司,wholesaler
上海启波贸易有限公司分公司,wholesaler
上海逸立贸易有限公司,wholesaler
上海东旦医药科技发展有限公司,wholesaler
上海左萱百货有限公司,wholesaler
上海西鼎实业有限公司龙茗经营部,wholesaler
上海佩含保健食品有限公司,wholesaler
上海仙露实业有限公司第二分公司,wholesaler
上海泽盈商贸有限公司,wholesaler
上海京良食品原料有限公司,wholesaler
上海悦兴食品有限公司浦江分公司,wholesaler
上海莘运商务代理有限公司闵行分公司,wholesaler
上海越骆之铺贸易有限公司,wholesaler
上海冰爽贸易有限公司,wholesaler
品格酒业（上海）有限公司,wholesaler
上海斯洁贸易有限公司,wholesaler
上海振杏贸易有限公司,wholesaler
上海阜金工贸有限公司,wholesaler
汉茵汉商贸（上海）有限公司,wholesaler
上海景川副食品有限公司,wholesaler
上海金发食品销售有限公司,wholesaler
上海寿洲贸易有限公司,wholesaler
上海区区尚利商贸有限公司闵行分公司,wholesaler
上海宝鼎酿造有限公司,wholesaler
翘致（上海）贸易有限公司,wholesaler
上海米雪林科贸有限公司,wholesaler
上海道尔贸易有限公司闵行分公司,wholesaler
上海楚邦食品有限公司闵行分公司,wholesaler
上海妙江商贸有限公司,wholesaler
上海义缘物流有限公司,wholesaler
上海六品栈餐饮管理有限公司,wholesaler
上海仁众合计贸易有限公司,wholesaler
上海绿梅综合商场,wholesaler
昆山大川食品制造厂有限公司上海分公司,wholesaler
上海鸿福商行,wholesaler
上海奈波贸易有限公司第二分公司,wholesaler
上海达岸实业有限公司,wholesaler
上海载润实业有限公司,wholesaler
上海高翊实业发展有限公司,wholesaler
上海善持堂投资管理有限公司,wholesaler
上海恺华贸易有限公司,wholesaler
上海杰泉贸易有限公司,wholesaler
上海客都贸易有限公司,wholesaler
上海圣茱安酒业有限公司分公司,wholesaler
上海存勃实业有限公司经营部,wholesaler
上海华点商贸有限公司,wholesaler
上海中祥生物制品有限公司,wholesaler
上海宝品贸易有限公司第一分公司,wholesaler
上海崇记贸易有限公司,wholesaler
上海林球综合经营部,wholesaler
上海呈祥购物有限公司江川路店,wholesaler
上海上一光电科技有限公司,wholesaler
上海乳卫食品贸易有限公司,wholesaler
上海凝远贸易有限公司,wholesaler
上海多健保健品有限公司,wholesaler
上海多健保健品有限公司七宝分公司,wholesaler
上海襄东糖酒食品有限公司,wholesaler
上海高恩实业有限公司,wholesaler
上海虹久企业发展有限公司,wholesaler
上海富勒威贸易有限公司闵行分公司,wholesaler
上海富勒威食品有限公司闵行分公司,wholesaler
上海铂雅商贸有限公司,wholesaler
野菜村贸易（上海）有限公司,wholesaler
上海吉寿屋食品有限公司,wholesaler
上海慈惟实业有限公司,wholesaler
上海集珍坊贸易有限公司,wholesaler
上海爱伦实业有限公司,retailer
上海宙溢贸易有限公司,wholesaler
上海冠珠食品销售有限公司,wholesaler
上海义式经贸有限公司,wholesaler
上海闵行区杜行群益代购代销店,wholesaler
上海闵行区杜行联合代购代销店,wholesaler
上海闵行区杜行建岗代购代销店,wholesaler
上海闵行区杜行胜利代购代销店,wholesaler
上海闵行区杜行建新代购代销店,wholesaler
上海卓桥贸易有限公司,wholesaler
上海洋咪食品有限公司,wholesaler
上海典芝食用菌有限公司,wholesaler
上海岑和工贸有限公司,wholesaler
上海海福企业发展有限公司,wholesaler
上海小菜一碟商贸有限公司,wholesaler
上海若超商贸有限公司莘庄店,wholesaler
上海泰复生物科技开发有限公司,wholesaler
上海勇阳商贸有限公司,wholesaler
上海虎登贸易有限公司,wholesaler
上海真福实业有限公司,wholesaler
上海爹林贸易有限公司,wholesaler
上海贝悦投资管理有限公司,wholesaler
玻啡坊（上海）贸易有限公司,wholesaler
上海双尚贸易有限公司,wholesaler
上海庞佳商贸有限公司,wholesaler
上海世贸好安居购物中心有限公司,wholesaler
上海天彤实业有限公司,wholesaler
上海世琛贸易有限公司,wholesaler
上海唐皓堂食品科技发展有限公司,wholesaler
上海焙飞食品有限公司第一分公司,wholesaler
上海陇兴食品贸易有限公司第一分公司,wholesaler
上海顺谐实业有限公司,wholesaler
上海川王实业有限公司,wholesaler
上海绿活生物科技有限公司,wholesaler
上海前利商贸有限公司,wholesaler
上海农益科技有限公司第一分公司,retailer
上海嘉祺贸易有限公司,wholesaler
上海麟樽商贸发展有限公司,wholesaler
上海江东酒业有限公司,wholesaler
上海缘波调味食品有限公司分公司,wholesaler
上海诚易实业有限公司,wholesaler
上海农健生物科技有限公司,wholesaler
上海光协实业有限公司,wholesaler
上海光协实业有限公司第一分公司,wholesaler
上海农健生物科技有限公司第一分公司,wholesaler
上海金角商贸有限公司,wholesaler
上海市闵行区碧江路街道综合服务合作商店,wholesaler
上海长源工贸商行,wholesaler
上海凡木商贸有限公司,wholesaler
广东大印象（集团）有限公司上海分公司,wholesaler
上海赛策贸易有限公司,wholesaler
上海小鲸食品有限公司,wholesaler
上海港澳购物中心有限公司,wholesaler
上海家宜康食品销售有限公司,wholesaler
上海赣橙贸易有限公司,wholesaler
上海泰荷企业管理有限公司,wholesaler
上海晨佳进出口有限公司,wholesaler
上海协诠实业有限公司,wholesaler
上海丽艾寿贸易商行,wholesaler
上海_臻贸易有限公司,wholesaler
上海聚鸟树贸易有限公司,wholesaler
上海晨旺食品有限公司闵行分公司,wholesaler
上海雅味食品有限公司,wholesaler
上海欧晟投资管理有限公司,wholesaler
上海艾辉淀粉科技有限公司,wholesaler
上海鲁津茂商贸有限公司闵行分公司,wholesaler
上海甫顺堂贸易发展有限公司,wholesaler
上海祖耕果品贸易有限公司,wholesaler
上海汇多食品有限公司,wholesaler
上海回归海岸咖啡有限公司闵行分公司,wholesaler
上海文元贸易发展有限公司闵行分公司,wholesaler
上海市三郡酒业有限公司,wholesaler
闵行区民福百货经营部,wholesaler
上海闵行区隆鑫百货商店,wholesaler
上海永祁贸易商行,wholesaler
上海博创商务咨询有限公司,wholesaler
上海长路商贸有限公司,wholesaler
上海朗菲国际贸易有限公司,wholesaler
上海诚加贸易有限公司,wholesaler
上海翎展实业有限公司,wholesaler
上海市郊大店联合发展总公司,wholesaler
上海确威贸易有限公司,wholesaler
上海江城建材洁具经营服务部,wholesaler
上海星河百货商店,wholesaler
上海聚惠贸易有限公司,wholesaler
上海漕禧贸易有限公司,wholesaler
上海桑辰绿色食品有限公司,wholesaler
上海丽裘商贸有限公司,wholesaler
上海友盟商务咨询有限公司,wholesaler
上海采多工贸有限公司闵行分公司,wholesaler
东莞徐记食品有限公司上海分公司,wholesaler
上海朝济商贸有限公司分公司,wholesaler
上海琮豫电子科技有限公司,wholesaler
上海杨浦唐宫海鲜舫有限公司,catering
上海中穗农业科技发展有限公司,farmer
上海东航美心食品有限公司,catering
上海梅龙镇伊势丹百货有限公司,retailer
上海联华超市发展有限公司宛平南路二店,retailer
丽港（上海）餐饮有限公司,catering
上海锦湘隆餐饮管理有限公司,catering
上海联华超市发展有限公司南丹路店,retailer
上海世纪联华超市徐汇有限公司,retailer
苏州市七欣天餐饮管理连锁有限公司上海铜川路店,catering
上海贝岭股份有限公司,catering
泰妃阁餐饮管理有限公司第一分公司,catering
上海常州丽华快餐有限公司合川路分公司,catering
上海常州丽华快餐有限公司真北路分公司,catering
农工商超市（集团）有限公司第二十六分店,retailer
上海味之都餐饮管理有限公司,catering
上海时和商业有限公司,retailer
上海荣洪实业有限公司分公司,catering
上海珠街阁大酒店有限公司,catering
上海隽佳餐饮有限公司,catering
上海炙默贸易有限公司南大路分公司,wholesaler
上海食益餐饮企业管理有限公司,catering
上海驿庭大酒店（普通合伙）,catering
上海辰浩生物技术有限公司,manufacturer
上海速堡餐饮有限公司徐汇分公司,catering
百丽宫影院（上海）有限公司,retailer
叶浦都餐饮管理（上海）有限公司淮海中路分店,catering
全东酒楼,catering
上海闸北南区大润发商贸有限公司,retailer
上海三桥冷冻食品有限公司,manufacturer
上海翡翠餐饮有限公司,catering
上海莫泰田林酒店有限公司,catering
上海全巧餐饮管理有限公司,catering
新长岭大酒店有限公司,catering
上海龙珠集贸市场经营管理有限公司,retailer
歌帝梵（上海）食品商贸有限公司徐汇第一分公司,catering
上海意佩餐饮管理有限公司,catering
上海现代建筑设计（集团）有限公司（食堂）,catering
上海益力多乳品有限公司梅陇分公司,retailer
上海益力多乳品有限公司七宝分公司,retailer
上海益力多乳品有限公司第八分公司,retailer
上海辉伟食品有限公司华宁路店,retailer
上海来伊份食品连锁经营有限公司春申路一店,retailer
上海克莉丝汀食品有限公司黎安路店,retailer
上海光明随心订电子商务有限公司富强街新鲜屋,retailer
上海功德林素食品营销有限公司莘庄分公司,retailer
名山正大茶叶有限公司上海第六分公司,retailer
上海新语面包食品有限公司金汇路分公司,retailer
上海紫燕食品有限公司虹中路店,retailer
上海克莉丝汀食品有限公司上中西路二店,retailer
上海马哥孛罗面包有限公司都市路二店,retailer
上海来伊份食品连锁经营有限公司江川店,retailer
上海来伊份食品连锁经营有限公司银都路店,retailer
上海来伊份食品连锁经营有限公司罗锦路店,retailer
上海来伊份食品连锁经营有限公司航北路店,retailer
上海来伊份食品连锁经营有限公司水清路店,retailer
上海来伊份食品连锁经营有限公司颛兴路店,retailer
上海来伊份食品连锁经营有限公司龙茗路店,retailer
上海来伊份食品连锁经营有限公司报春路店,retailer
上海来伊份食品连锁经营有限公司莘松店,retailer
上海来伊份食品连锁经营有限公司北江燕路店,retailer
上海来伊份食品连锁经营有限公司瑞丽路店,retailer
上海来伊份食品连锁经营有限公司景谷路店,retailer
上海来伊份食品连锁经营有限公司春申路店,retailer
上海来伊份食品连锁经营有限公司曹建路店,retailer
上海来伊份食品连锁经营有限公司黎安路店,retailer
上海来伊份食品连锁经营有限公司兰坪路店,retailer
上海来伊份食品连锁经营有限公司江川东路店,retailer
上海来伊份食品连锁经营有限公司莘潭路店,retailer
上海来伊份食品连锁经营有限公司民主路二店,retailer
上海来伊份食品连锁经营有限公司申北路店,retailer
上海来伊份食品连锁经营有限公司闸航路店,retailer
上海来伊份食品连锁经营有限公司锦梅路店,retailer
上海来伊份食品连锁经营有限公司莲花南路二店,retailer
上海来伊份食品连锁经营有限公司莘建东路店,retailer
上海来伊份食品连锁经营有限公司莘潭路二店,retailer
上海来伊份食品连锁经营有限公司沧源路店,retailer
上海来伊份食品连锁经营有限公司东川路店,retailer
上海来伊份食品连锁经营有限公司东兰路店,retailer
上海来伊份食品连锁经营有限公司新龙路店,retailer
上海来伊份食品连锁经营有限公司上中西路二店,retailer
上海来伊份食品连锁经营有限公司宝秀路店,retailer
上海来伊份食品连锁经营有限公司吴中路店,retailer
上海来伊份食品连锁经营有限公司马桥店,retailer
上海来伊份食品连锁经营有限公司漕宝路店,retailer
上海来伊份食品连锁经营有限公司七莘路店,retailer
上海来伊份食品连锁经营有限公司东川路二店,retailer
上海来伊份食品连锁经营有限公司莘松路一店,retailer
上海来伊份食品连锁经营有限公司虹中路店,retailer
上海来伊份食品连锁经营有限公司七莘路三店,retailer
上海来伊份食品连锁经营有限公司宝铭路店,retailer
上海来伊份食品连锁经营有限公司漕宝路四店,retailer
上海来伊份食品连锁经营有限公司莘朱路二店,retailer
上海来伊份食品连锁经营有限公司黄桦路二店,retailer
上海来伊份食品连锁经营有限公司漕宝路二店,retailer
上海来伊份食品连锁经营有限公司疏影路店,retailer
上海来伊份食品连锁经营有限公司联明路一店,retailer
上海来伊份食品连锁经营有限公司青年路店,retailer
上海来伊份食品连锁经营有限公司龙茗路三店,retailer
上海来伊份食品连锁经营有限公司纪翟路二店,retailer
上海来伊份食品连锁经营有限公司莘庄店,retailer
上海来伊份食品连锁经营有限公司水清路二店,retailer
上海森蜂园蜂业有限公司第六十八分公司,retailer
上海来伊份食品连锁经营有限公司江月路店,retailer
上海来伊份食品连锁经营有限公司纪翟路三店,retailer
上海紫燕食品有限公司七宝店,retailer
上海来伊份食品连锁经营有限公司都市路店,retailer
上海来伊份食品连锁经营有限公司吴中路一店,retailer
上海香特莉食品发展有限公司龙茗路分店,retailer
上海森蜂园蜂业有限公司第六十五分公司,retailer
上海杏花楼食品营销有限公司罗阳路店,retailer
上海紫燕食品有限公司富强街分店,retailer
上海来伊份食品连锁经营有限公司古龙路店,retailer
上海克莉丝汀食品有限公司景谷路店,retailer
上海克莉丝汀食品有限公司申北路店,retailer
上海老城隍庙食品有限公司七宝分公司,retailer
上海杏花楼食品营销有限公司南方商城售货亭,retailer
上海香特莉食品工业有限公司古美路分店,retailer
上海南市综合贸易有限公司元泰恒食品浦江店,retailer
上海来伊份食品连锁经营有限公司莲花南路店,retailer
上海来伊份食品连锁经营有限公司古美西路二店,retailer
上海来伊份食品连锁经营有限公司通海路店,retailer
上海丽婴房婴童用品有限公司,retailer
上海马哥孛罗面包有限公司金汇路店,retailer
上海立丰食品有限公司漕宝店,retailer
博士蛙（上海）企业发展有限公司兴梅路分公司,retailer
上海马哥孛罗面包有限公司七莘路店,retailer
上海克莉丝汀食品有限公司报春路店,retailer
上海克莉丝汀食品有限公司鹤庆路店,retailer
上海克莉丝汀食品有限公司疏影路店,retailer
上海克莉丝汀食品有限公司都市路二店,retailer
上海克莉丝汀食品有限公司漕宝路店,retailer
上海克莉丝汀食品有限公司名都路店,retailer
上海来伊份食品连锁经营有限公司剑川路店,retailer
上海咪拉娃食品有限公司第一分公司,retailer
上海光明牛奶亭有限公司,wholesaler
上海克莉丝汀食品有限公司春申路店,retailer
上海克莉丝汀食品有限公司罗锦路店,retailer
上海克莉丝汀食品有限公司西环路店,retailer
上海克莉丝汀食品有限公司瑞丽路店,retailer
上海克莉丝汀食品有限公司沧源路店,retailer
上海克莉丝汀食品有限公司锦梅路店,retailer
上海蘑菇宝贝百货有限公司闵行第二分公司,retailer
上海杏花楼食品营销有限公司浦江店,retailer
上海克莉丝汀食品有限公司江川路店,retailer
上海来伊份食品连锁经营有限公司水清路四店,retailer
上海蘑菇宝贝百货有限公司闵行第五分公司,retailer
上海来伊份食品连锁经营有限公司罗秀路四店,retailer
上海来伊份食品连锁经营有限公司鑫都路店,retailer
上海立丰食品有限公司民主路店,retailer
上海杏花楼食品营销有限公司黄桦路店,retailer
上海来伊份食品连锁经营有限公司莘潭路三店,retailer
上海光明随心订电子商务有限公司沧源路新鲜屋,retailer
上海光明随心订电子商务有限公司闵城路新鲜屋,retailer
上海光明随心订电子商务有限公司浦秀路新鲜屋,retailer
上海光明随心订电子商务有限公司富岩路新鲜屋,retailer
上海光明随心订电子商务有限公司莘西南路新鲜屋,retailer
上海光明随心订电子商务有限公司虹梅路新鲜屋,retailer
上海光明随心订电子商务有限公司沪闵路新鲜屋,retailer
上海光明随心订电子商务有限公司兰坪路新鲜屋,retailer
上海光明随心订电子商务有限公司景谷路第二新鲜屋,retailer
上海光明随心订电子商务有限公司古美第二新鲜屋,retailer
上海光明随心订电子商务有限公司江园路新鲜屋,retailer
上海来伊份食品连锁经营有限公司东川路站店,retailer
上海克莉丝汀食品有限公司龙茗路店,retailer
上海克莉丝汀食品有限公司永德路店,retailer
上海克莉丝汀食品有限公司梅陇一村店,retailer
上海森蜂园蜂业有限公司七宝分公司,retailer
上海克莉丝汀食品有限公司航东路店,retailer
上海克莉丝汀食品有限公司莘朱路店,retailer
上海光明随心订电子商务有限公司联明路新鲜屋,retailer
上海光明随心订电子商务有限公司虹中路新鲜屋,retailer
上海杏花楼食品营销有限公司莘朱路店,retailer
上海杏花楼食品营销有限公司航北路店,retailer
上海克莉丝汀食品有限公司报春路二店,retailer
上海来伊份食品连锁经营有限公司古美西路三店,retailer
上海来伊份食品连锁经营有限公司兴梅路店,retailer
上海来伊份食品连锁经营有限公司莘西南路店,retailer
上海来伊份食品连锁经营有限公司航东路二店,retailer
上海光明随心订电子商务有限公司安宁路新鲜屋,retailer
上海光明随心订电子商务有限公司镇西路新鲜屋,retailer
上海光明随心订电子商务有限公司莘朱路新鲜屋,retailer
上海爱森食品销售有限公司古美西路店,retailer
上海蘑菇宝贝百货有限公司闵行第六分公司,retailer
上海蘑菇宝贝百货有限公司闵行第八分公司,retailer
上海蘑菇宝贝百货有限公司闵行第七分公司,retailer
上海怿星贸易有限公司七莘路店,retailer
上海新雅食品营销有限公司第十四经营部,retailer
上海克莉丝汀食品有限公司谈中路店,retailer
上海克莉丝汀食品有限公司颛兴路店,retailer
上海天喔一佳超市有限公司永德路店,retailer
上海杏花楼食品营销有限公司闵行店,retailer
上海来伊份食品连锁经营有限公司碧江路店,retailer
上海光明随心订电子商务有限公司繁安路新鲜屋,retailer
上海来伊份食品连锁经营有限公司安宁路店,retailer
上海森蜂园蜂业有限公司第二十五分公司,retailer
上海来伊份食品连锁经营有限公司莘朱路三店,retailer
上海杏花楼食品营销有限公司航新路店,retailer
上海来伊份食品连锁经营有限公司莘朱路四店,retailer
上海来伊份食品连锁经营有限公司颛兴路三店,retailer
上海来伊份食品连锁经营有限公司颛盛路店,retailer
上海来伊份食品连锁经营有限公司平阳路店,retailer
上海来伊份食品连锁经营有限公司沁春路店,retailer
上海来伊份食品连锁经营有限公司疏影路二店,retailer
上海来伊份食品连锁经营有限公司贵都路店,retailer
上海来伊份食品连锁经营有限公司沪闵路一店,retailer
上海来伊份食品连锁经营有限公司瑞丽路二店,retailer
红宝石食品有限公司龙柏店,retailer
竹叶青茶业（上海）有限公司沪闵路分公司,retailer
上海光明随心订电子商务有限公司疏影路新鲜屋,retailer
上海光明随心订电子商务有限公司红松路新鲜屋,retailer
上海牛奶棚食品有限公司黄桦路店,retailer
上海全球儿童用品股份有限公司龙茗路店,retailer
上海新雅食品营销有限公司第二十六经营部,retailer
上海克莉丝汀食品有限公司沪闵路店,retailer
上海博奥食品销售有限公司龙茗路店,retailer
上海克莉丝汀食品有限公司莲花南路店,retailer
上海云聚贸易发展有限公司第二十三分公司,retailer
上海来伊份食品连锁经营有限公司浦驰路店,retailer
上海来伊份食品连锁经营有限公司报春路二店,retailer
上海来伊份食品连锁经营有限公司剑川路二店,retailer
上海克莉丝汀食品有限公司莲花路一店,retailer
上海爱森食品销售有限公司安宁路店,retailer
欧味多（上海）食品有限公司沪闵路店,retailer
上海市闵行区浦江镇毅群食品店,retailer
上海市闵行区华烁食品商店,retailer
上海克莉丝汀食品有限公司航北路店,retailer
上海来伊份食品连锁经营有限公司青杉路二店,retailer
上海克莉丝汀食品有限公司莘建东路一店,retailer
上海克莉丝汀食品有限公司鑫都路店,retailer
上海百味林食品有限公司鑫都路店,retailer
上海光明随心订电子商务有限公司莘北路新鲜屋,retailer
上海来伊份食品连锁经营有限公司沪闵路二分店,retailer
上海牛奶棚食品有限公司莘谭路店,retailer
上海光明随心订电子商务有限公司龙茗路新鲜屋,retailer
上海百味林实业有限公司龙茗路店,retailer
上海紫燕食品有限公司都市路三店,retailer
上海来伊份食品连锁经营有限公司沪闵路分店,retailer
上海来伊份食品连锁经营有限公司鹤庆路店,retailer
上海来伊份食品连锁经营有限公司都市路二店,retailer
上海克莉丝汀食品有限公司龙茗三店,retailer
上海烟草集团闵行烟草糖酒有限公司莘浜路店,retailer
上海来伊份食品连锁经营有限公司永德路二店,retailer
上海来伊份食品连锁经营有限公司青年路二店,retailer
上海来伊份食品连锁经营有限公司江园路店,retailer
上海牛奶棚食品有限公司银都路店,retailer
上海克莉丝汀食品有限公司莘沥路店,retailer
上海来伊份食品连锁经营有限公司古美路店,retailer
上海克莉丝汀食品有限公司莘建路店,retailer
上海光明随心订电子商务有限公司虹梅第二新鲜屋,retailer
上海光明随心订电子商务有限公司七宝新鲜屋,retailer
上海来伊份食品连锁经营有限公司红松路店,retailer
上海来伊份食品连锁经营有限公司江文路店,retailer
上海克莉丝汀食品有限公司上中西路店,retailer
上海牛奶棚食品有限公司青年路店,retailer
上海香奈食品有限公司漕宝路分公司,retailer
上海光明随心订电子商务有限公司七莘路新鲜屋,retailer
上海杏花楼食品营销有限公司腾冲路店,retailer
上海来伊份食品连锁经营有限公司七莘路二店,retailer
上海克莉丝汀食品有限公司万源路店,retailer
上海克莉丝汀食品有限公司银都路店,retailer
上海克莉丝汀食品有限公司北松公路店,retailer
上海克莉丝汀食品有限公司江园路店,retailer
上海来伊份食品连锁经营有限公司宾川路店,retailer
上海来伊份食品连锁经营有限公司虹梅路三店,retailer
上海克莉丝汀食品有限公司吴中路二店,retailer
上海友氏企业管理有限公司都市路分公司,wholesaler
上海来伊份食品连锁经营有限公司古美路二店,retailer
上海名迪食品有限公司七宝分公司,retailer
上海森蜂园蜂业有限公司第五十五分公司,retailer
上海牛奶棚食品有限公司金平路店,retailer
上海来伊份食品连锁经营有限公司银春路店,retailer
上海光明随心订电子商务有限公司龙吴路第三新鲜屋,retailer
中粮肉食（江苏）有限公司上海莘谭路专卖店,retailer
上海来伊份食品连锁经营有限公司浦锦路店,retailer
上海来伊份食品连锁经营有限公司颛兴路四店,retailer
上海迪优食品有限公司莲花路店,retailer
上海克莉丝汀食品有限公司闸航路店,retailer
上海光明随心订电子商务有限公司剑川路新鲜屋,retailer
上海来伊份食品连锁经营有限公司龙茗路四店,retailer
上海百味林食品有限公司北青公路店,retailer
上海森蜂园蜂业有限公司第一百零七分公司,retailer
上海市闵行区浦江镇香成食品经营部,retailer
闵行区鲁汇美龙服装店,retailer
上海市闵行区杏欣食品经营部,retailer
上海博尼食品有限公司漕宝路分公司,retailer
上海爱森食品销售有限公司报春路店,retailer
上海森蜂园蜂业有限公司第三十八分公司,retailer
上海克莉丝汀食品有限公司黄桦路店,retailer
上海杏花楼食品营销有限公司疏影路店,retailer
上海杏花楼食品营销有限公司漕宝路店,retailer
上海云聚贸易发展有限公司第三十五分公司,retailer
上海市闵行区百货有限公司江川分公司,retailer
上海三纳商务咨询有限公司第三分公司,retailer
上海立枫食品营销有限公司第二分公司,retailer
上海来伊份食品连锁经营有限公司莘松路一分店,retailer
上海爱森食品销售有限公司古美路二店,retailer
上海翡翠餐饮有限公司,catering
上海启之炜贸易有限公司,wholesaler
上海沪翠餐饮有限公司,catering
锦江麦德龙现购自运有限公司上海闵行商场,wholesaler
上海闵行大润发商贸有限公司,retailer
马莎商业（上海）有限公司仲盛世界商城店,retailer
上海农工商闵行超市有限公司沧源分店,retailer
上海美日鲜超市有限公司,retailer
上海物美廪实超市有限公司,retailer
上海市闵行区雷斌超市,retailer
上海鲜冷储运有限公司,wholesaler
上海交荣冷链物流有限公司,wholesaler
上海商超物流有限公司,wholesaler
上海莘星冷库一分部,wholesaler
上海恒知物流有限公司闵行分公司,wholesaler
武汉屈臣氏个人用品商店有限公司上海分公司,wholesaler
上海联承物流有限公司闵行分公司,wholesaler
上海中科敬业生化技术有限公司闵行分公司,retailer
上海缘辛海酒业有限公司第一分公司,wholesaler
上海沪展运输有限公司,retailer
经营者：杨富标,retailer
上海锦江国际低温物流发展有限公司闵行分公司,wholesaler
上海名联冷冻仓储有限公司,wholesaler
上海取兴贸易有限公司,wholesaler
上海敬谊物流有限公司第一分公司,wholesaler
上海铂太仓储服务有限公司第一分公司,wholesaler
上海铂太仓储服务有限公司第二分公司,wholesaler
上海雪印仓储管理有限公司,wholesaler
上海树风物流有限公司第一分公司,wholesaler
上海日生食品物流有限公司闵行分公司,wholesaler
上海杏花楼物流配送有限公司,wholesaler
上海筑荣物流有限公司,wholesaler
